lb,inst_lumi_ub_s,collbunches,mu
350,21965.6,2448,63.83548824895305
351,22063.1,2448,64.11883858330646
352,22011.5,2448,63.96888086789482
353,21958.9,2448,63.81601699520775
354,21948.6,2448,63.78608357527093
355,21875.5,2448,63.573643478437766
356,21942.9,2448,63.76951847880105
357,22110.6,2448,64.25688105388886
358,21981.1,2448,63.880533686722046
359,21950.1,2448,63.79044281118406
360,21873.9,2448,63.5689936267971
361,21899.7,2448,63.64397248450292
362,21991.6,2448,63.91104833811395
363,21950.5,2448,63.79160527409423
364,21928.7,2448,63.72825104549008
365,21906.0,2448,63.66228127533806
366,22080.0,2448,64.16795264126102
367,21986.3,2448,63.89564570455424
368,21993.5,2448,63.91657003693726
369,21918.8,2448,63.699480088463424
370,21895.8,2448,63.63263847112877
371,21874.4,2448,63.570446705434804
372,21991.1,2448,63.909595259476255
373,22029.3,2448,64.02061046739728
374,21999.6,2448,63.93429759631731
375,22001.7,2448,63.940400526595695
376,22136.2,2448,64.33127868013962
377,22070.9,2448,64.14150661005473
378,22095.4,2448,64.2127074633025
379,22051.7,2448,64.08570839036668
380,22048.8,2448,64.07728053426796
381,22022.5,2448,64.00084859792442
382,21889.9,2448,63.61549214320381
383,21900.3,2448,63.645716178868156
384,21997.2,2448,63.92732281885631
385,21952.3,2448,63.79683635718998
386,21979.6,2448,63.87617445080892
387,21916.9,2448,63.69395838964014
388,21946.8,2448,63.78085249217517
389,21897.8,2448,63.638450785679616
390,22050.3,2448,64.08163977018108
391,21917.3,2448,63.695120852550296
392,21902.9,2448,63.65327218778427
393,22259.0,2448,64.68815479356111
394,22231.9,2448,64.60939793139725
395,22040.7,2448,64.05374066033706
396,22011.8,2448,63.96975271507743
397,21971.5,2448,63.85263457687803
398,21943.3,2448,63.770680941711205
399,21937.0,2448,63.75237215087606
400,21874.6,2448,63.57102793688988
401,22125.1,2448,64.29902033438246
402,21893.3,2448,63.62537307794023
403,22048.5,2448,64.07640868708533
404,21930.3,2448,63.732900897130754
405,21881.0,2448,63.58962734345257
406,22073.5,2448,64.14906261897082
407,22056.0,2448,64.09820486665097
408,21985.9,2448,63.894483241644075
409,22016.4,2448,63.98312103854436
410,21974.7,2448,63.86193428015938
411,21901.9,2448,63.65036603050884
412,21901.3,2448,63.64862233614359
413,22036.9,2448,64.04269726269047
414,22020.3,2448,63.9944550519185
415,21969.3,2448,63.84624103087211
416,21968.9,2448,63.84507856796194
417,21942.1,2448,63.7671935529807
418,22051.7,2448,64.08570839036668
419,21880.7,2448,63.58875549626995
420,22101.5,2448,64.23043502268256
421,22359.1,2448,64.9790611368306
422,22052.2,2448,64.08716146900439
423,22011.1,2448,63.96771840498464
424,22011.7,2448,63.96946209934989
425,22025.2,2448,64.00869522256806
426,21972.4,2448,63.85525011842591
427,21938.4,2448,63.75644077106165
428,21953.1,2448,63.799161283010314
429,21925.1,2448,63.71778887929856
430,22023.8,2448,64.00462660238246
431,22131.1,2448,64.31645727803497
432,22142.9,2448,64.35074993388493
433,21939.7,2448,63.760218775519704
434,21914.1,2448,63.685821149268946
435,21928.6,2448,63.72796042976254
436,21980.9,2448,63.87995245526698
437,21953.4,2448,63.80003313019295
438,21985.1,2448,63.892158315823735
439,21967.4,2448,63.84071933204881
440,22033.3,2448,64.03223509649895
441,21965.8,2448,63.836069480408135
442,21935.7,2448,63.748594146418014
443,21928.3,2448,63.72708858257991
444,22023.2,2448,64.00288290801721
445,22065.8,2448,64.12668520795009
446,22059.2,2448,64.10750456993232
447,22051.1,2448,64.08396469600142
448,21996.5,2448,63.925288508763515
449,21833.6,2448,63.451875488597686
450,21933.8,2448,63.74307244759471
451,21909.0,2448,63.670999747164316
452,21888.8,2448,63.61229537020085
453,22025.9,2448,64.01072953266085
454,22090.0,2448,64.19701421401524
455,22048.1,2448,64.07524622417515
456,22009.5,2448,63.96306855334397
457,21983.3,2448,63.88692723272798
458,22025.0,2448,64.00811399111296
459,21944.2,2448,63.77329648325909
460,21928.7,2448,63.72825104549008
461,21937.2,2448,63.75295338233114
462,21918.2,2448,63.697736394098186
463,21876.9,2448,63.577712098623365
464,21965.7,2448,63.835778864680606
465,21861.0,2448,63.53150419794419
466,21957.5,2448,63.81194837502216
467,21912.1,2448,63.680008834718116
468,21942.6,2448,63.76864663161841
469,22045.0,2448,64.06623713662137
470,22007.8,2448,63.95812808597576
471,21990.3,2448,63.90727033365591
472,21815.9,2448,63.40043650482278
473,21852.6,2448,63.507092476830664
474,21925.0,2448,63.71749826357103
475,21837.4,2448,63.462918886244296
476,21753.7,2448,63.219673522291686
477,22003.5,2448,63.94563160969145
478,21975.9,2448,63.86542166888989
479,21873.4,2448,63.567540548159386
480,21925.9,2448,63.72011380511891
481,22119.3,2448,64.28216462218502
482,22037.7,2448,64.0450221885108
483,21990.4,2448,63.90756094938346
484,22014.7,2448,63.97818057117615
485,21918.0,2448,63.69715516264309
486,21917.3,2448,63.695120852550296
487,22118.1,2448,64.27867723345452
488,22041.6,2448,64.05635620188494
489,22035.5,2448,64.03862864250488
490,22102.0,2448,64.23188810132027
491,22131.7,2448,64.31820097240023
492,22059.2,2448,64.10750456993232
493,21990.7,2448,63.90843279656608
494,21928.1,2448,63.726507351124816
495,21857.8,2448,63.522204494662844
496,22058.9,2448,64.1066327227497
497,22046.5,2448,64.0705963725345
498,21948.8,2448,63.78666480672601
499,21941.8,2448,63.76632170579808
500,21871.8,2448,63.562890696518714
501,21942.4,2448,63.76806540016334
502,22003.8,2448,63.94650345687407
503,21949.4,2448,63.78840850109126
504,22044.7,2448,64.06536528943874
505,22537.8,2448,65.49839144194806
506,22161.9,2448,64.4059669221179
507,21874.4,2448,63.570446705434804
508,21953.6,2448,63.800614361648016
509,21917.5,2448,63.69570208400538
510,21878.3,2448,63.58178071880894
511,22093.5,2448,64.2071857644792
512,22086.1,2448,64.18568020064109
513,22084.8,2448,64.18190219618305
514,22044.9,2448,64.06594652089383
515,22063.8,2448,64.12087289339925
516,22013.0,2448,63.973240103807946
517,22032.9,2448,64.03107263358878
518,22078.5,2448,64.1635934053479
519,22072.0,2448,64.14470338305769
520,22133.5,2448,64.32343205549599
521,22056.2,2448,64.09878609810606
522,22074.0,2448,64.15051569760853
523,22066.7,2448,64.12930074949796
524,22021.4,2448,63.99765182492146
525,21991.5,2448,63.910757722386414
526,21919.7,2448,63.702095630011314
527,21939.9,2448,63.76080000697478
528,22038.1,2448,64.04618465142097
529,22045.1,2448,64.06652775234889
530,22008.2,2448,63.95929054888593
531,21950.4,2448,63.79131465836669
532,21897.1,2448,63.63641647558682
533,21659.6,2448,62.9462041226747
534,21744.7,2448,63.19351810681291
535,22051.7,2448,64.08570839036668
536,21971.4,2448,63.852343961150495
537,21969.4,2448,63.84653164659965
538,21916.9,2448,63.69395838964014
539,21977.1,2448,63.86890905762038
540,21963.6,2448,63.82967593440222
541,21895.3,2448,63.63118539249107
542,21865.6,2448,63.54487252141111
543,21906.2,2448,63.662862506793154
544,21980.3,2448,63.87820876090172
545,22006.6,2448,63.95464069724525
546,21899.4,2448,63.64310063732029
547,22146.8,2448,64.36208394725905
548,22117.0,2448,64.27548046045156
549,22111.0,2448,64.25804351679905
550,22098.4,2448,64.22142593512876
551,22063.9,2448,64.12116350912679
552,21930.0,2448,63.732029049948125
553,21903.2,2448,63.65414403496689
554,21867.5,2448,63.55039422023441
555,22040.1,2448,64.05199696597181
556,22043.6,2448,64.06216851643576
557,22023.0,2448,64.00230167656213
558,21961.3,2448,63.82299177266874
559,21933.7,2448,63.742781831867184
560,21889.3,2448,63.61374844883856
561,21910.1,2448,63.67419652016728
562,22044.9,2448,64.06594652089383
563,22011.3,2448,63.968299636439724
564,22008.8,2448,63.96103424325118
565,21915.0,2448,63.688436690816836
566,22004.8,2448,63.9494096141495
567,21981.5,2448,63.881696149632226
568,21945.0,2448,63.77562140907941
569,21963.5,2448,63.829385318674674
570,21879.7,2448,63.58584933899453
571,21985.7,2448,63.89390201018899
572,21978.1,2448,63.87181521489579
573,22113.1,2448,64.26414644707742
574,21893.1,2448,63.62479184648514
575,21858.1,2448,63.52307634184547
576,21932.5,2448,63.73929444313667
577,22081.6,2448,64.1726024929017
578,22037.7,2448,64.0450221885108
579,22000.7,2448,63.93749436932029
580,21917.8,2448,63.696573931188006
581,21617.2,2448,62.822983054196925
582,21963.9,2448,63.830547781584855
583,21922.2,2448,63.709361023199854
584,21893.0,2448,63.62450123075761
585,22048.6,2448,64.07669930281286
586,21974.0,2448,63.85989997006658
587,21935.1,2448,63.746850452052755
588,21942.0,2448,63.76690293725316
589,21923.7,2448,63.71372025911298
590,21980.4,2448,63.87849937662927
591,21962.8,2448,63.82735100858187
592,21846.5,2448,63.4893649174506
593,21989.2,2448,63.904073560652954
594,21907.2,2448,63.665768664068565
595,21938.4,2448,63.75644077106165
596,22060.6,2448,64.1115731901179
597,21952.0,2448,63.79596451000736
598,21962.9,2448,63.82764162430942
599,22063.9,2448,64.12116350912679
600,21769.2,2448,63.264718960060684
601,22022.7,2448,64.0014298293795
602,22060.3,2448,64.11070134293527
603,22076.4,2448,64.15749047506954
604,21923.5,2448,63.713139027657895
605,21913.9,2448,63.68523991781388
606,21868.0,2448,63.55184729887212
607,21936.5,2448,63.750919072238354
608,21935.9,2448,63.7491753778731
609,21920.7,2448,63.705001787286726
610,21875.1,2448,63.5724810155276
611,22127.3,2448,64.30541388038837
612,22102.2,2448,64.23246933277535
613,22059.8,2448,64.10924826429756
614,22012.8,2448,63.97265887235285
615,21997.6,2448,63.92848528176647
616,21982.8,2448,63.88547415409027
617,21703.8,2448,63.07465627424824
618,21479.5,2448,62.42280519737168
619,21893.8,2448,63.62682615657794
620,21890.9,2448,63.618398300479235
621,22007.0,2448,63.95580316015542
622,21994.4,2448,63.91918557848515
623,21993.5,2448,63.91657003693726
624,21929.3,2448,63.72999473985532
625,21924.7,2448,63.7166264163884
626,21886.0,2448,63.60415812982967
627,21874.1,2448,63.56957485825218
628,21982.3,2448,63.88402107545256
629,21996.4,2448,63.92499789303598
630,21953.0,2448,63.79887066728277
631,21885.7,2448,63.60328628264705
632,21891.1,2448,63.6189795319343
633,21890.6,2448,63.6175264532966
634,21949.7,2448,63.78928034827389
635,22041.4,2448,64.05577497042985
636,21998.3,2448,63.93051959185927
637,21962.2,2448,63.82560731421663
638,21951.3,2448,63.793930199914556
639,21936.9,2448,63.75208153514852
640,21919.7,2448,63.702095630011314
641,21985.5,2448,63.893320778733894
642,22004.0,2448,63.94708468832916
643,21936.2,2448,63.750047225055724
644,21853.7,2448,63.510289249833626
645,22005.1,2448,63.950281461332125
646,21958.4,2448,63.81456391657004
647,21915.9,2448,63.69105223236471
648,21971.7,2448,63.853215808333125
649,21983.9,2448,63.888670927093244
650,21952.4,2448,63.79712697291752
651,21892.0,2448,63.62159507348219
652,21957.3,2448,63.811367143567075
653,21896.3,2448,63.63409154976649
654,22020.2,2448,63.99416443619096
655,21915.8,2448,63.69076161663717
656,21908.5,2448,63.66954666852661
657,21869.8,2448,63.55707838196787
658,21871.2,2448,63.56114700215347
659,21840.1,2448,63.470765510887915
660,21868.7,2448,63.553881608964915
661,21970.3,2448,63.84914718814752
662,21917.9,2448,63.696864546915556
663,21930.3,2448,63.732900897130754
664,22020.8,2448,63.9959081305562
665,21959.0,2448,63.81630761093529
666,21918.9,2448,63.69977070419097
667,21882.5,2448,63.593986579365705
668,21883.9,2448,63.59805519955129
669,21905.7,2448,63.66140942815543
670,21960.1,2448,63.81950438393824
671,21938.4,2448,63.75644077106165
672,21939.4,2448,63.759346928337074
673,21926.5,2448,63.72185749948416
674,21896.0,2448,63.633219702583865
675,21845.1,2448,63.485296297265016
676,21633.5,2448,62.87035341778627
677,21783.3,2448,63.3056957776441
678,21746.4,2448,63.19845857418112
679,21686.1,2448,63.023217290473326
680,21659.3,2448,62.94533227549208
681,21647.8,2448,62.91191146682476
682,21630.8,2448,62.86250679314263
683,21639.9,2448,62.88895282434895
684,21658.2,2448,62.94213550248912
685,21542.2,2448,62.60502125854047
686,21532.8,2448,62.57770338015152
687,21495.2,2448,62.46843186659576
688,21486.2,2448,62.44227645111698
689,21479.9,2448,62.42396766028184
690,21489.9,2448,62.45302923303604
691,21454.2,2448,62.34927941830356
692,21445.4,2448,62.32370523427988
693,21415.6,2448,62.23710174747236
694,21396.5,2448,62.18159414351186
695,21330.6,2448,61.99007837906171
696,21337.7,2448,62.0107120957172
697,21293.4,2448,61.881969328416126
698,21270.6,2448,61.815708942536546
699,21229.5,2448,61.69626587851682
700,21216.2,2448,61.65761398675374
701,21188.8,2448,61.577985277407244
702,21176.3,2448,61.54165831146449
703,21164.4,2448,61.507075039887006
704,21142.7,2448,61.44401142701041
705,21129.1,2448,61.40448768806469
706,21078.8,2448,61.258307977111095
707,21053.4,2448,61.18449158231545
708,21022.9,2448,61.09585378541516
709,20985.3,2448,60.98658227185939
710,20945.1,2448,60.869754749387525
711,20918.2,2448,60.791579118678754
712,20895.8,2448,60.72648119570934
713,20710.2,2448,60.1870984053915
714,20612.6,2448,59.90345745531056
715,20573.7,2448,59.790407937296756
716,20551.7,2448,59.72647247723752
717,20528.3,2448,59.6584683969927
718,20499.9,2448,59.5759335303708
719,20450.7,2448,59.43295059242016
720,20443.5,2448,59.41202626003714
721,20450.0,2448,59.43091628232737
722,20415.0,2448,59.32920077768769
723,20376.1,2448,59.216151259673865
724,20356.0,2448,59.157737498437946
725,20326.2,2448,59.07113401163044
726,20310.8,2448,59.02637918958898
727,20273.4,2448,58.917688907488305
728,20223.7,2448,58.77325289089995
729,20213.6,2448,58.743900702418216
730,20186.4,2448,58.664853224526816
731,20151.0,2448,58.56197525697696
732,20122.5,2448,58.4791497746275
733,20099.1,2448,58.41114569438269
734,20064.7,2448,58.31117388410827
735,20033.2,2448,58.219629929932545
736,19997.4,2448,58.11558949947254
737,19974.6,2448,58.04932911359297
738,19922.2,2448,57.89704647236099
739,19868.1,2448,57.73982336376079
740,19869.3,2448,57.743310752491304
741,19843.5,2448,57.66833189478548
742,19837.6,2448,57.6511855668605
743,19846.4,2448,57.67675975088421
744,19820.4,2448,57.6011996617233
745,19798.4,2448,57.537264201664065
746,19757.8,2448,57.419274216282034
747,19840.0,2448,57.658160344321516
748,19823.5,2448,57.61020874927709
749,19794.9,2448,57.52709265120011
750,19764.3,2448,57.43816423857226
751,19750.2,2448,57.39718742098885
752,19726.0,2448,57.3268584149237
753,19743.5,2448,57.37771616724354
754,19733.8,2448,57.34952644167197
755,19698.9,2448,57.24810155275984
756,19679.5,2448,57.1917221016167
757,19726.2,2448,57.32743964637879
758,19731.0,2448,57.34138920130081
759,19670.3,2448,57.164985454682835
760,19665.6,2448,57.15132651548836
761,19668.7,2448,57.160335603042164
762,19642.4,2448,57.083903666698646
763,19649.7,2448,57.10511861480919
764,19735.8,2448,57.3553387562228
765,19711.0,2448,57.28326605579241
766,19685.0,2448,57.2077059666315
767,19656.6,2448,57.12517110000958
